bs_replicate,X.Intercept.,Human.population.size.in.1.km.radius.of.site.greater_than_1.000_humans_.urban.,Human.population.size.in.1.km.radius.of.site.less_than_100_humans_.rural.,Human.population.size.in.1.km.radius.of.site.No_humans_observed_in_1_km,labLab_B,Shannon_H_index_cs,Fraction_juv_cs,Fraction_F_cs,Trapping.at.a.cave.or.mine.Yes,Frequency.of.human.visitation.to.the.siteMonthly,Frequency.of.human.visitation.to.the.siteNot_visited_by_humans,Frequency.of.human.visitation.to.the.siteOccasionally,Frequency.of.human.visitation.to.the.siteSeasonal,Frequency.of.human.visitation.to.the.siteWeekly,Frequency.of.human.visitation.to.the.siteYearly,Water.present.at.the.site.Yes,Site.accessibilityEasy,Site.accessibilityModerate,genusMyotis,genusRhinolophus,genusRhinopoma,genusRousettus,AgeJuvenile_.J.,SexMale_.M.,genusMyotis.AgeJuvenile_.J.,genusRhinolophus.AgeJuvenile_.J.,genusRhinopoma.AgeJuvenile_.J.,genusRousettus.AgeJuvenile_.J.,genusMyotis.SexMale_.M.,genusRhinolophus.SexMale_.M.,genusRhinopoma.SexMale_.M.,genusRousettus.SexMale_.M.,AgeJuvenile_.J..SexMale_.M.
906,-2.16904464270706,0.907398786748414,-0.233278950360659,0.332291516020962,0.0783270821674522,0.509468240266651,-0.240213876528476,-0.810244401217847,1.09649562127509,-0.175863827560523,-0.206522570103592,0.998592340956751,-0.140450472617059,-0.358215160001427,0.011024499993104,-0.239357001894599,0.0117327173534196,-0.149286457121585,-0.729896758672892,0.337978186332516,-0.912493059118848,-0.436723003251944,-0.260664032116453,-0.188992831015307,1.49970493528255,2.09115762397875,1.19841167563985,-0.486283704966213,-0.220421539716664,0.523297181152167,-0.148659864247938,-0.928239843080827,-0.0246748527985498
907,-1.27870820365693,-1.22556925868089,0.16850801001919,0.0471534784994372,-0.258886904597204,0.269519712892787,-0.105265571385653,-0.0845054734667642,0.0791649221836531,-0.151975305352061,-0.24696235954516,0.811252070878978,-0.217899402600803,-0.0452568177112973,0.265650040731193,-0.0208359245566841,0.19022579686226,-0.128284816782207,-0.314615049300966,-0.0812883825386312,-0.0677289790908824,-0.380984690829592,-0.158600184569963,-0.339630588980268,0.403138514060711,0.778233590859751,0.777966048288328,-0.323407924682556,-1.27781818701842,0.618028437880962,0.0789502146277696,-0.0440544920454759,0.167560957555168
908,-2.16803901410814,-0.811706741319444,0.326416264448181,0.312158475585266,-0.0645278088659576,0.202538772422917,-0.207294787119305,-0.544178136122088,0.601901330239053,-0.357459015276637,-0.20705113440899,0.835117523061876,-0.12225620883993,0.0363976763984264,-0.279856276012489,0.207369646229876,0.340917235966441,-0.218201436146484,-0.404576610612874,0.37625595220666,-0.196847539290456,-0.283915642235095,-0.414328398956248,-0.315111586301067,0.334282472111385,1.45251282222132,0.492203280442502,-0.623795916418732,-0.9481387561929,0.767591174893311,-0.155337711097547,-0.261154462814674,0.0713176056670652
909,-1.64737942894519,-0.0881071063792612,0.152382349120486,0.0774967682653496,-0.0762882346721631,0.263968142783742,-0.0935821671323418,-0.0471406035237004,0.205867452078148,-0.045070137278965,-0.135355515814127,0.539145648211599,-0.225785451513665,-0.256397820439749,0.214451495163289,-0.109115138789964,0.0467702967180025,-0.163237182799138,-0.11651946995874,0.29161382303089,-0.0247678334278163,-0.243793635404768,0.185221129705889,0.0443391641293844,0.964850893520594,0.366190392677056,-0.0304244229430801,-0.501228527372403,-0.444413274562425,0.460522290976839,0.00119877455278329,-0.113862540749958,0.0468426711010588
910,-1.6126093699967,0.250275432373539,-0.253299008410325,0.325172430875149,0.104543495484846,0.472368264858934,-0.227708665790033,-0.621846409565799,0.746464672489499,-0.184465278237659,-0.370672243033014,1.16818428493044,-0.264650188120678,-0.206695186111582,-0.0733881247979923,-0.318501526944279,0.0487879565656946,-0.278110830672178,-0.510791887949952,-0.038346174595841,-0.325752231246454,-0.595367564178018,-0.388552961798967,-0.467508840138849,1.12752923470822,1.94889200610325,0.828915303749708,-0.879997586228761,-0.47148321091871,0.871170406219479,-0.119632434970888,-0.046343755593772,0.0499799106235061
911,-1.79570211408399,0.619240428657567,-0.138067655749587,0.152044527558641,-0.101303256030785,0.487609339739803,0.0341646283069632,-0.740220585112366,0.795375127770252,-0.0387149440155285,-0.652669314362731,1.38944419444103,-0.187235527087439,-0.262718329079704,-0.36690349756948,-0.212689909916051,0.160696365216378,-0.179105866500346,-0.706040125570043,-0.125452809043803,-0.210544248308496,-0.58660033011123,-0.312742576443202,-0.528818922526137,0.500172030628352,1.73802879837703,-1.52086462560605,-0.63580193178564,-0.903719759629504,0.983352125159438,-0.177969876719186,-0.465616765683907,0.0117756715021102
912,-1.97122262622088,-0.356982427935812,0.303774449157569,0.391759867366439,0.0811735507385573,0.347281934688514,-0.225557907023801,-0.793743117716253,0.661641791485923,-0.157660729885212,-0.434883639343033,1.08317274230761,-0.232442770348535,-0.370651685373273,-0.454600648958167,-0.176060210146396,0.287616756425524,-0.137668677643291,-0.84966086588131,0.365880263771258,-0.293743552197884,-0.425699789398661,-0.287816994556653,-0.171172242295212,0.271883700052219,1.15119231586507,1.68173596276753,-0.311484847753145,-0.0755773391953885,0.732863896822854,-0.564501474965498,-0.813073819485273,0.120690689651629
913,-1.74784735045646,-0.603848931588707,0.3276114469107,0.370018063724494,-0.259003719286234,0.59630867614352,0.194568885098827,-0.622550108552996,0.914561696597575,-0.103462547623054,-0.534754274643303,0.989412827252151,0.00654174246224269,-0.106715237475074,-0.110476491562324,-0.511208869795908,0.00977779303864065,-0.47019848049776,-0.713324869073194,0.064515597368344,-0.41116377826903,-0.335087319037981,-0.182872243805392,-0.665593777701596,0.412433848716992,1.44285297273776,1.7585329048643,-0.775092275837572,-0.314860122845339,0.625581843877467,0.479994527586884,0.0490435466297903,0.379540358392406
914,-1.61509676555042,-1.41310201061512,-0.345039744440014,0.338102719195388,-0.173718105290621,0.470896611177441,-0.197550889395452,-0.753049076694112,0.669088890005502,-0.122076176908519,-0.386875079043761,0.987574674419699,0.236080033932662,-0.461521749115383,0.233796111036235,-0.335388528749439,0.253937682708453,0.0187465071871843,-0.401492140127889,0.228648561917536,-0.968563036453823,-0.319734752124379,-0.934642832655689,-0.356550125002107,1.81622863696486,1.54963400203637,1.69807882752903,-0.705269608260901,-0.610782554562743,0.419037260150002,0.00197366463412939,-0.248399740858503,0.78439810852636
915,-1.93004677063294,-1.62916572408573,0.153187611636997,-0.0943091970361123,-0.161269636953927,0.519293809202753,-0.0151104163448303,-0.726184150604828,0.672643220090584,-0.0699220909374018,-0.209960090572375,1.11938910407438,-0.00774693700537715,-0.748248299750665,-0.262933692273866,-0.144176404996108,0.119765400031961,-0.0294347391001275,-0.688446091675151,0.334218900545269,-0.709403126906661,0.105685786650542,-0.0359222388139158,-0.358107103806886,1.22891093060425,1.21184928894276,2.25681462828385,-0.297390959521037,-0.28029030707701,0.47050545825052,-0.0534916105180544,-1.01845017916991,-0.0637539160584285
916,-2.12861505031368,0.667751829646279,0.608161904661013,0.300378880542291,-0.157142084672201,0.386573046235416,0.0172093662188696,-0.743720516804342,0.965679801322814,-0.237926992300938,-0.640028809779228,1.34898092005516,0.0632622014158958,-0.720420668456419,-0.369631918527266,-0.159615842142584,0.340302524466042,-0.2774755513036,-0.453321093798545,0.239823119860021,-0.452001329906993,-0.322541934058007,-0.572334691061942,-0.296771559677211,1.52912947019524,1.46371621592762,1.24701028687631,0.394930058392572,-1.33165957056142,0.571504329379084,0.0541661004252782,-0.838449859894381,0.198926819371382
917,-1.6680078267647,-0.119921365275724,0.536582741771479,0.0191695171212072,-0.0829360541770697,0.912922909771294,0.210990450130934,-0.826469526196156,0.80378984001522,0.108244000991387,0.0816239086141673,0.981919751473747,-0.269175724977759,-0.906807275991148,-0.6172663865842,-0.582674806776483,-0.0124019555631501,-0.436667740056812,-0.965641988062572,0.0913801468111595,-0.696873812359977,-0.365772497149662,0.16966484428326,-0.380333442125521,0.125853004090387,0.986972579373216,0.499761341323892,-0.721713866923662,-0.30363234654063,0.309020788574156,0.0467564157117007,-0.670745491019902,-0.0146957467675438
918,-2.71668699763918,-1.52592247410763,-0.511030637002583,0.722303716733773,-0.0362574114674241,0.13112075203362,-0.351854637792913,-0.753481001129222,1.13753613114287,-0.326274406987268,-0.253249314712045,1.23354690660592,0.119894102208924,-0.367587894848447,0.24611005646276,0.0348133917566127,0.17630673934793,0.28309589402334,-0.151208605379354,0.594130175222011,-0.660250990160871,-0.772694250070096,-0.249691842721423,0.116276263450772,0.303593949441583,1.56180270646022,1.78797867359329,-0.823673880014037,-1.01102748585995,0.405736108241187,-0.550366696772433,-0.139356672784405,-0.229595400802728
919,-1.60870381024115,-0.803974524377235,0.550162850213493,-0.0997592606778178,-0.103785437169579,0.229640870685282,-0.0696917039160581,-0.813888810408443,0.634037619004143,-0.302011495507946,-0.297692763988331,0.984028494123729,0.215246629796459,-0.49870634497964,-0.525477046374849,-0.203974830819013,0.191279075112592,-0.193729633792836,-0.411546866182107,0.0126694046441659,-0.637486441673892,-0.703140539754465,-0.325449261744796,-0.36464432564384,0.953682790311766,1.19841845072722,1.6320481367488,-0.349852680270921,-0.372160556896641,0.87659907519209,-0.0102657729562306,-0.649009319155199,0.175534835526275
920,-2.00814468384899,0.556272640463105,0.262175758927848,0.759404740955706,0.0504532144687294,0.429220915783421,0.0620691476700236,-0.579997679820611,0.815645187615974,0.0607523029596379,-0.35950221495933,0.440143386185142,-0.385327992355647,0.0826085686297482,-0.507514075225228,-0.22477983838486,0.245172625582891,-0.436771414178747,-0.541873959471421,0.409945734108153,-0.682000075093205,-0.713395895772785,-0.32338222509237,-0.219105724058908,0.827935535747195,1.61229927262837,1.92163126224634,-0.0204356520041418,-0.670375104852502,0.34856383552187,0.27497058153502,-0.392133617417197,-0.06734872481162
921,-1.89926027572926,-0.16715037542505,0.446355968059743,0.25019601588489,0.192765736960983,0.403327106169218,-0.220199612111984,-1.33632018465426,0.940576139073902,-0.314953221790484,-0.220348343242549,1.04815208740693,0.0221003281777749,-0.703711618970071,-0.588556818441456,-0.226586738297213,0.286023641102013,-0.0382344677738301,-0.820777015074451,-0.212917511117068,-0.932696384457598,-0.381115782290485,-0.710085598054189,-0.326705682937821,1.23431430317908,2.40934621733871,2.17326795966386,-0.484189835041066,-0.321791709925154,0.640542281599328,-0.621639119763649,-1.10701912625245,-0.0245308307740891
922,-2.58602324697888,0.238865708606313,0.410777992981367,0.289215322085588,-0.0435985658436942,0.528799250433229,-0.0757558649692245,-0.850476598717742,0.8692840299545,-0.255891875029963,-0.0375024147535208,1.06687601196703,-0.622622753642943,-0.220115746577944,-0.202989610954514,-0.0987779799499938,0.230577071618389,-0.19730831470332,-0.340309684832757,0.770806536341578,-0.0913157884129547,0.313589048313163,-0.386643270344052,-0.0906071356297182,0.894375625022146,0.949845285253218,0.944249030091759,-1.51827344223572,-0.733794357700022,0.498830438639499,0.166648540157472,-0.959384381708436,0.84925826020143
923,-2.24846998514245,0.978274098076953,0.00152384528982479,0.503235045609239,-0.0570854755036953,0.442643057853057,-0.151315238714846,-0.425095052022789,1.13098707937276,-0.247614700128818,-0.264824132780497,0.837241279437788,-0.0484172132844163,-0.166675117231927,0.216322327004333,-0.202219354702245,0.0742704798666227,-0.441842755013201,-1.1824223756253,0.514393993489779,-0.450433088341565,-0.723993721975178,-0.476278381838368,-0.0660442087289965,1.18734321864383,1.75328359472469,1.24451109995504,-1.00033519921166,-0.154633202745599,0.367262199180869,-0.303113436953842,-0.0617731877581153,0.0975359253255976
924,-2.35226690815768,0.190630643381898,0.878149225407289,0.232643302416045,0.0379064927968305,0.295270717169744,-0.0148871634933973,-0.931640462343385,0.713566943725508,-0.482718283077059,-0.242313754022048,0.917646439690439,0.0548805850463467,-0.555323516869168,-0.559659943200262,0.211058630820345,0.520766273106758,-0.165288782036882,-0.434062462863973,0.167553856612248,-0.431592834774131,-0.0702347858584523,-0.44259217211047,-0.474016575776398,0.707074102575258,1.17204225774289,0.668668085215701,0.525014192446931,-0.177685690865125,0.927320251473589,0.200779296082787,-1.15927546870315,0.246072842068945
925,-1.78519898114152,-0.0776600680333856,0.466622418614072,0.0653256445959336,0.0317658460016432,0.50266283094231,-0.125260868588245,-1.00333620545038,0.84321935993803,-0.128970956572078,-0.269023012620608,1.53264689777923,-0.437640036224727,-0.393810572874495,-0.809865470219023,-0.304184140841758,0.218338117327784,-0.221991851551287,-0.852384771431906,-0.0358243121577385,0.0916385719926915,-0.404239784949061,-0.613763914546963,-0.423603595113453,0.665983356055034,1.82083748205728,0.819170669699219,-0.0733123335205923,-0.0996877769342457,1.01510160603982,-0.572084759555566,-0.390350178992998,0.128392725337558
926,-2.11698249832885,0.0677078963948774,1.02516987131174,0.573502587683248,0.43515905069004,0.208556791302445,-0.0134112238446257,-1.03197202441527,0.406477440284435,-0.559320556580678,-0.297275957855074,1.0975342647957,-0.284833838722114,-0.556561476542342,-0.7048285548988,0.090990426865931,0.401713478936724,-0.0043031242706279,-0.619344930728523,0.456424126510669,-0.742457150350394,-0.25593003775718,-1.06233446047091,-0.232119036305139,1.10307190853359,1.46560616572572,0.254111097622794,-0.346309972689031,-0.128187945104559,0.428359733488126,0.00888902419112326,-1.09032348685494,0.436472707108985
927,-1.93120425961573,-1.33335000840992,0.790764410620707,0.264980847644386,-0.243187306478761,0.530955528825718,0.163901713558953,-0.722681910342462,0.787380596445599,-0.0954565708542739,-0.186852421772258,0.967360050425235,-0.246277745926172,-0.32384061820386,-0.6329067204438,-0.323815379878297,0.270787284264729,-0.314789105040558,-0.553949245823012,-0.0443276266518406,-0.0867278097907757,-0.194224103578332,-0.459478014930855,-0.319564857103171,1.01333023078453,1.74430020128554,0.37763203138684,-0.211103621852194,-0.123422714306948,0.827911365400604,-0.16823816506059,-0.371760753319903,-0.0387471435108003
928,-1.39704094598992,-1.24413833477254,0.792636034078622,0.4439755937841,-0.204234132842941,0.136598125066717,-0.424026067171084,-0.285588913697469,0.596460668717753,-0.17501184424931,-0.656539833309089,0.60332305112441,-0.270877450667059,0.536490928714922,-0.368950021477582,-0.471635408555287,0.384263468921245,-0.624123737199279,-0.526564527883905,-0.0410549024608361,0.127910942028571,-0.479028625660614,-0.792881351084271,-0.481525437014796,1.14251609371435,1.7256030622674,1.40508468469337,-1.43115513434955,-0.881100401138127,0.759090043096571,-0.0476086548486421,-0.41244053777147,0.0927571188338006
929,-2.99154723707823,-0.488219257409334,0.483229189074635,0.606058085772303,-0.371349135416577,0.314605642988552,-0.143410930552891,-0.627153798722574,1.2992891036676,-0.392069627254505,-0.514413164859908,1.17213258587232,-0.293812741885603,0.170145883052283,-0.376248746522706,0.120103403048429,0.498681326278606,-0.484644409136057,-0.460935629343675,0.390312808712616,-0.305712250731445,0.645767264668604,-0.339284718785652,-0.278139699914054,-0.233627915159807,2.07263784846019,1.33292877467842,-0.599945073027886,-0.372043934710742,0.477004718181192,0.412103015641531,-0.290448605108,0.0602734824512133
930,-2.01778442599567,-0.0663042375580463,0.333886390680208,0.34602190821167,-0.198582042566881,0.481244731390529,-0.00819539435575849,-0.531239768311507,0.636360633251518,-0.136453484008318,-0.59092384508081,1.13452579352063,-0.457312285972814,0.254242404278219,-0.162665724871702,-0.442125751817367,0.157331197421339,-0.405590081834581,-0.220520835820738,0.127098982724121,-0.37011785456185,0.0637343428945894,-0.762446677204848,-0.0951267825521901,0.844960696340537,1.67020760738349,1.7547230996739,0.344969144715433,-0.437577533723226,0.683117514140887,0.468487401057774,-0.878541303770665,0.191900635812982
931,-1.97659832001102,-0.602465363727499,0.181748668835219,0.670945892999236,-0.00972216309351345,0.269013266687467,-0.147137293979332,-0.605664510076609,0.568444651647018,-0.193176796099889,-0.261966456116,0.827408219833649,-0.877458679174854,0.414125662370423,-0.110470733314232,0.0123599175139879,0.347792133327049,-0.105740991593929,-0.645209305444415,0.108313894456039,-0.122419721394482,-0.372266492474391,-0.688193489830056,-0.349826368502384,1.04031505991335,1.63073199901394,2.14531779468413,0.2020587532546,-0.427068544868863,1.29353975995655,-0.075636459676022,-0.17573199982352,0.134296091620154
932,-2.10833376818978,-0.433057871128962,0.335584772728973,0.635520257713204,0.167072156167308,0.313363505805978,-0.141758591429562,-0.890645107804733,0.83574447039415,-0.144310303103212,-0.439558892250767,1.01255419575938,-0.474479074700261,-0.081238152180193,-0.337396123536636,-0.183982325690352,0.153425755270159,-0.0721363278044762,-0.624813451977924,0.419533911727895,-0.544777975112272,-0.597095453381264,-0.63236499693112,-0.0498086295776409,1.20227982173512,1.66129240425793,1.7002727159955,-1.22003478564264,-0.611638103054099,0.308567272075152,-0.302673108010871,-0.353584068340444,0.295826296396126
933,-2.08834968600568,-0.335762944577541,0.0630175221159024,0.28781239707992,-0.193355366325363,0.545121496429489,-0.00719512376684553,-0.592891040934098,1.12873916316011,-0.233738537230102,-0.326812606380451,1.42970195998885,-0.117070678377902,-0.0929929978075039,-0.248015116800588,-0.368375797252542,-0.00948953638655294,-0.620819614103775,-0.540566511933913,0.266532366918932,-0.311607523042416,-0.315075136626795,-0.10755493009719,-0.241903503534731,0.540135386288226,1.70746815636082,1.1244315353916,0.0822006666703284,-0.785729675058344,0.662213258975157,-0.0731918353211067,-0.116089946920979,-0.254583155402026
934,-2.09665827081803,0.0034349365344122,0.503960452583311,0.140053795738363,0.0310514761974888,0.204856145852366,-0.201355478021984,-0.647153419251079,0.55889115643927,-0.194356477335677,-0.295935049810229,0.795791447845882,0.0398364586485575,-0.847711483105327,-0.226456153694936,-0.176576994912621,0.32965305936729,0.0719555650721826,-0.652053119403853,0.134362931461791,-0.423729284523271,-0.41386803137045,-0.189054569524289,0.157222436184065,0.898246825510518,1.18784825988969,1.7622962364135,-0.0674697935995046,-0.586764861629887,0.14723023390505,-0.409283661500204,-0.727902208653001,0.0824002284741731
935,-2.37541601447417,2.05595309058883,0.0858370747376931,0.253717952317819,-0.173847370571807,0.406493239083427,0.0351422825306942,-0.782825363961037,1.51309408169853,-0.125773056113335,-0.621569988271582,1.21010513071558,-0.0111926248817599,-0.0965610651583035,-0.618545209031323,-0.166738822518238,0.101292899495642,-0.422611143605334,-0.789745936651406,0.505660777967079,-0.695195776929633,-0.0751508447646097,-0.464626419188055,-0.211770046634202,0.679162583040284,1.74737219742766,2.02312752206917,-0.0282376506587846,-0.499807507071359,0.669415164734278,-0.0836117365372682,-0.681752613648923,-0.459601841681488
936,-1.8748823361847,-0.530639288922104,-0.138945964697652,0.428710190328954,-0.0174599226658185,1.12751020482647,0.638786469239517,-0.962246574775923,0.75092646328786,0.0948247398366048,-0.0604313348444075,1.08739192760606,-0.233601575935657,-0.664687001434302,-0.637853299693765,-0.256069688634841,-0.064226062527372,-0.452202789116261,-0.569654057212727,0.269534497714109,-0.66213528848207,-0.265636549924444,-0.710883502452759,-0.335242061068899,0.410458467315904,1.67132537462964,2.46356879222611,-0.945020269518189,-0.416933835009279,0.923542782254768,0.295652652756833,-0.256589903834008,0.396138451122018
937,-2.27363149693604,1.01340523497386,0.864559646379297,0.134029279156923,-0.127979854509462,0.269763918007813,-0.017215666959328,-0.814856924461596,1.03863799512217,-0.351227431334883,-0.135133195955425,1.21387776340507,-0.244432191927924,-0.61750353394639,-0.967230862598417,-0.159763383139923,0.483867858200275,-0.297837476349931,-1.00864020939696,0.251499977400209,-0.370731088434712,-0.338013858037533,-0.148530349473778,-0.36672844463757,0.864034558173246,1.27222529109706,-0.700706239451768,0.386359214162115,0.282097540582126,0.711636699601983,0.256382154986973,-1.35490824511901,0.00773105438050729
938,-2.14834579099536,-0.691957292196135,0.275360673612126,0.502905796440769,0.041272026488509,0.557657748553894,0.0847965678769115,-0.816849139259243,0.82335500033969,-0.0787903519154489,-0.0911711361174872,0.812277351354585,-0.159599573676799,-0.481410472614389,-0.558593893995192,-0.145517344116251,0.178029032748423,-0.295619503078987,-0.466923532653507,0.533491031844777,-0.414997999440435,-0.0702623315759724,0.0157504865171518,-0.34367677923217,0.459756694397239,1.17703541404424,0.945862893959499,-0.654875456408486,-0.253223375910043,0.131982383388108,-0.0951250836824177,-0.957059079603577,0.206165348837743
939,-2.25083647078135,-0.0313173195861737,0.727238868812188,0.279032631083292,-0.0782205197265917,0.342443911500761,0.0806605879864138,-1.12364415444947,1.06299733589063,-0.356020319020354,-0.342492279400635,1.20189057405479,-0.0704601204675318,-0.384056217770425,-0.538550897935388,-0.104771012102269,0.30415761855133,-0.151596619042403,-1.00625277931979,0.0892166755016754,-0.431618552395506,-0.210859685076261,-0.425460011768619,-0.564173059884482,1.62460006990238,1.1864681091719,0.323206361697344,0.531623281470097,-0.2677047028046,0.966278136846849,0.0793652814880062,-1.17668752703412,0.0132058971946933
940,-1.91528742793308,0.539591669815046,0.20369724425101,0.454480222641548,0.0545262470927915,0.258895002931489,0.164452777528895,-0.477565737595419,0.749187175437643,-0.243248883592308,-0.412152903030713,0.658757280498207,0.12653309535687,-0.184035954376815,-0.0762496981019758,0.143765367763671,0.11234960419317,-0.242640128818853,-0.709955751432248,0.205311206868055,-0.453107139594791,-0.646541053471514,-0.350228919084035,-0.54984259708227,0.707103332138056,1.1130609443314,0.946185001329744,0.364043215699131,-0.507529705076905,0.664095792256112,-0.203394811657963,-0.69276556081491,-0.184739484901939
941,-1.5759209269843,-1.72833793160049,0.632236451719406,0.425053595922231,0.0303154124637892,0.663691768485039,0.0285073301142991,-1.1072007051416,0.417188071583684,-0.139529641074418,-0.353436474789566,0.884326591763026,-0.244842414853531,-0.419319227135464,-0.654521932717414,-0.224055994314549,0.377309877192872,-0.267502483270314,-0.451663679296781,0.0973606689526596,-0.184745403793818,-0.605939639249518,-0.452086199127741,-0.519954510387267,0.805715457885371,1.52875372388871,0.428725618508548,-0.116686264129506,-0.966750123067337,0.450229638061441,-0.288329660369207,-0.661172243185023,0.153532335417531
942,-1.71210794101417,-0.416355678046295,0.0847045860610998,0.0911441155982652,-0.132296142181002,0.527956906452161,0.0662328923377307,-0.620626136477672,0.609236776725622,-0.297293704817706,-0.0338729867570536,1.04663067204024,-0.137882726582225,-0.21920094830602,0.18598501267345,-0.222854933819213,-0.0140039270136065,-0.200910563755631,-0.316129751033255,0.261621806615151,-0.332602060477843,-0.20332444506861,-0.186743138552034,-0.25244725591785,0.423228247731108,0.982725995523542,0.439350867421511,-0.166332489513338,-0.884098854410563,0.580166406134389,-0.078656678721163,-0.378147067274931,0.104979605155634
943,-2.31061634509266,-0.603829112557572,0.484149488017786,0.448120016197229,-0.185287453674784,0.110934029905934,-0.484416446238772,-0.493850916147759,0.716750671414602,-0.320361605757299,-0.510314032765161,0.920596485470287,-0.382178167660642,0.325134810252003,-0.467131441889941,0.0655664463599658,0.635911305477603,-0.303938433167028,-0.613304810403304,-0.113507324981137,-0.331041366138135,0.0602130571749001,-0.581445572182535,-0.350818802052141,1.182459552168,1.87327525441572,2.12469846853278,-0.413936170943467,-0.19693216921463,1.2881421632702,0.144764715538901,-0.659978528420909,0.0967224973640057
944,-1.6084503904911,-0.225878155034723,0.965825776870397,1.00835117290804,0.0825611825189827,0.270589089609463,-0.210547097095469,-0.226608174834594,0.334702057236406,-0.171595469892516,-0.634158989929847,0.343593753262804,-0.558861806035393,0.248851536895297,-0.315805673893804,-0.241933137566289,0.568880477355852,-0.697968689518212,-1.02505660952021,-0.199516279209675,-0.292769751327657,-0.527926297743283,-0.501357625999112,-0.305067811912831,1.10372502046944,1.72885285042192,0.850144638891222,-1.41028534898769,-0.325232159619784,0.429812882300902,0.660801700221249,0.319147181317465,0.298372608207801
945,-1.90344349776496,0.389341475811318,0.181854160684135,0.416833373311824,0.052444643984477,0.57724185381572,0.0406744948963532,-0.451902379959199,0.686345120489241,0.120050911954422,-0.236854325084109,0.756569948832159,-0.327442462069727,-0.443820323775155,-0.602662338216248,-0.337516492948428,0.159487682846091,-0.432773548670506,-0.829211105624863,0.541955716373859,-0.119375719049147,-0.606361597330819,-0.118498594416498,-0.191636772743502,0.873073345944472,1.19232703334573,1.4631180617082,-1.46840363104652,0.527800918746415,0.156250183472201,0.0205496489022529,-0.165542307489241,-0.00680951834012631
946,-1.82839667611925,-0.220999559228747,-0.15742800664979,0.186596200537456,-0.0412619118932291,0.391562714249224,-0.146865074049288,-0.41700667427706,0.511851515914316,-0.0560845290717832,-0.0844634974250841,0.789379100941526,-0.362805343537393,-0.119487241358585,-0.101013162061041,-0.111453758173104,0.0790059178735959,-0.0710188544965721,-0.500374212900029,0.362267624813097,-0.202189956843346,-0.266794856731459,-0.0376914126049738,-0.112502899802526,0.138111278441037,0.950010248316592,0.448865069318387,-0.87393623951976,-0.393059291043352,0.574634163551751,-0.199160621492599,-0.851882963122483,0.378426941700842
947,-2.16369217839763,-0.332624578582118,0.267917209040942,0.297192819222574,-0.129409290031873,0.266418192317355,0.0104919905548481,-0.268221155025475,0.550371089830199,-0.152164776621013,-0.248796926428637,0.858448558310698,-0.0988708657053814,-0.214840318501084,-0.309863186105547,0.0410922047007348,0.274481170663178,-0.273513842159131,0.0206297413708537,0.405649563936887,-0.169778943609159,-0.306147156363135,-0.0742625868801966,-0.121163711678363,-0.212887692837193,1.11452918956086,1.13345373896298,-0.550638669395141,-0.544182059582649,0.285883008379846,-0.017535338617512,-0.329160700843394,0.140411178677899
948,-1.9192373969998,-0.133399847683491,0.352932971489691,0.360987818671703,0.0762967845267198,0.250407427556909,-0.0450900098804745,-0.816831308428133,0.707577756155913,-0.431467883917915,-0.121625697406082,1.0768141938727,-0.378550621329012,-0.0781564882086822,-0.125699803541622,-0.11273348330624,0.0674302891632369,-0.121268204350528,-0.443005959543598,0.498912905151806,-0.278581318910546,-0.640345912301151,-0.730186350401847,-0.1455061670262,0.718585250558039,1.45067940681435,1.72133243055829,0.671606829494527,-0.400312814520829,0.309394496715337,-0.293260614586923,-1.04532161977579,0.0929006004164
949,-1.59650744818044,-0.437452160576865,0.295472976307891,0.227925438567896,0.0881142258050938,0.588439762346779,0.0434524805029755,-0.548511422983978,0.054401548001299,-0.0752705633062038,-0.180826645978745,0.777732557441499,-0.403290193636757,-0.230360227036747,-0.542268785551325,-0.147954451236823,0.323817382299171,-0.262625087314701,-0.26204536229205,0.160941925806122,-0.229173822502925,-0.000126662113246993,-0.111049949929163,-0.0185799185931727,1.23496833432524,1.24528943169113,-1.16983539458416,-0.588262417238647,-0.872079983334932,0.769537027471161,-0.564703684242633,-0.589339641535272,-0.280959778642112
950,-1.58413823244699,-1.21194372475729,0.410831380492763,0.395023473876615,-0.259266187247008,0.562232112377072,0.0423601769735822,-0.925433281599932,0.468649444227773,-0.0351815270513746,-0.370458223870244,0.953072109336142,-0.475043597672421,0.169979264497246,-0.161197654701067,-0.358997570313484,0.297232681560419,-0.185957241302276,-1.11126787534665,0.245237221917567,-0.563645751862509,0.128973532595353,-1.05541898467512,-0.340320498024183,1.63332618479684,1.91325368236128,2.57018440135562,-0.212016037293709,-0.279741907447717,0.481108492734677,0.441255436662807,-0.381802833652342,0.256623319954617
951,-1.93285028223655,-0.909789442362665,0.244181318933283,0.780683817509334,-0.00953329567051184,0.43024980828742,-0.123543341648771,-0.719886917230332,0.773979921047658,-0.120805526898208,-0.970885369410254,0.619560706934323,-0.0352681061659349,0.22266291313626,-0.345560323316226,-0.0973659347783209,0.353958208473212,-0.496269974775681,-0.407087879019323,0.092261299469578,-0.35946147136994,-0.0458637139666173,-1.0193564872187,-0.0863527435364479,1.60832815525791,2.17179318821914,2.55988564920374,-0.47566546348226,-0.815108969039502,0.349034750181105,-0.357385121396462,-0.431409059870755,0.203043214013233
