bs_replicate,X.Intercept.,Human.population.size.in.1.km.radius.of.site.greater_than_1.000_humans_.urban.,Human.population.size.in.1.km.radius.of.site.less_than_100_humans_.rural.,Human.population.size.in.1.km.radius.of.site.No_humans_observed_in_1_km,labLab_B,Shannon_H_index_cs,Fraction_juv_cs,Fraction_F_cs,Trapping.at.a.cave.or.mine.Yes,Frequency.of.human.visitation.to.the.siteMonthly,Frequency.of.human.visitation.to.the.siteNot_visited_by_humans,Frequency.of.human.visitation.to.the.siteOccasionally,Frequency.of.human.visitation.to.the.siteSeasonal,Frequency.of.human.visitation.to.the.siteWeekly,Frequency.of.human.visitation.to.the.siteYearly,Water.present.at.the.site.Yes,Site.accessibilityEasy,Site.accessibilityModerate,Bat.familyPteropodidae,Bat.familyRhinolophidae,Bat.familyRhinopomatidae,Bat.familyVespertilionidae,AgeJuvenile_.J.,SexMale_.M.,Bat.familyPteropodidae.AgeJuvenile_.J.,Bat.familyRhinolophidae.AgeJuvenile_.J.,Bat.familyRhinopomatidae.AgeJuvenile_.J.,Bat.familyVespertilionidae.AgeJuvenile_.J.,Bat.familyPteropodidae.SexMale_.M.,Bat.familyRhinolophidae.SexMale_.M.,Bat.familyRhinopomatidae.SexMale_.M.,Bat.familyVespertilionidae.SexMale_.M.,AgeJuvenile_.J..SexMale_.M.
32,-2.55467419131203,0.166655352768837,0.306678292780229,0.285575747214906,-0.0288630398666966,0.746485532134411,0.101909030609684,-0.889281846484386,0.891852180158944,-0.253691008290463,-0.514352759218193,1.61828049306014,-0.257095043167168,0.3648496764753,-0.0873028008110988,-0.176898951733857,0.0732199847747548,-0.484455910345291,-0.0705887799826552,0.384045346138439,-0.444842876337374,-0.657069869822384,-0.297748625744867,0.0123475959829507,-0.255974382414383,2.12441713486138,1.72589292689199,1.16862118700482,-0.921747018069297,0.452318727444901,0.233604274055619,-0.611508020240138,-0.443352149733353
33,-2.40142911293271,1.3424259925747,0.227944456431504,0.395817413663858,-0.234739495143528,0.65625051769934,0.121994911207321,-0.59739532185866,1.57128131122457,-0.141186782291316,-0.170937526387465,1.26973107961373,0.0370330005070281,0.067255495388378,-0.208267728337934,-0.369744807052283,0.054766970624863,-0.655159689857442,-0.218421612410644,0.122723972897769,-0.329642590383624,-0.933664898296005,-0.652804264881114,-0.373084307277881,-0.651718466689942,2.10478194208377,1.20732166146488,0.160732348052478,-0.806222354103697,0.599735023087063,0.103398723451176,-0.391129142005042,-0.0735632283780808
34,-2.21379381737423,0.286432470504827,0.365584575474972,-0.0134122355625031,-0.0555623318588188,0.630428260150051,0.144278157486977,-0.79903881696771,0.945168430553773,0.0599169809732774,0.0189858517332543,1.17025842435192,-0.143886430317816,-0.0711683712551019,-0.882773813366527,-0.278296659730601,0.227024176761609,-0.275760699451368,-0.0123937397817319,0.286247187181569,-0.421476837082584,-0.784370499628696,-0.466700983812711,-0.279063135114459,-1.13039088071512,1.59678312593747,1.34568855908132,0.918304749018045,-0.61793560560312,0.719344191408063,-0.375398409678857,-1.08005308941151,-0.0969189671548737
35,-2.25225940865583,-0.829073404158754,-0.130346879641247,0.543038383898441,-0.168673175643294,0.735457924424555,0.221750320402096,-0.567047396360015,0.998912712560161,0.0703220942570461,-0.374293017108272,1.36173307085359,0.11455966438676,-0.230655952960123,0.143690009517206,-0.257020563762008,0.0753928812797247,-0.149822524541183,-0.355117710113965,0.121958716823629,-0.506830961309611,-0.998827686125078,-0.106888642381607,-0.657924826443568,-0.183960722329938,1.31362969202721,2.65897330644408,0.4227970323506,-0.461724295395065,0.998711484231814,0.0627367511275278,-0.150712536303619,0.0747159142716879
36,-2.36185640910139,0.292251079524711,0.189660132141017,0.386960428053168,0.0169075500485548,0.471369573907884,-0.0418641143468445,-0.262415786155035,0.736405504892173,-0.0687183431445813,-0.152587161460131,1.24943805420781,-0.039920096290343,-0.557353652401935,0.0720041314885127,-0.180210633046887,0.186131229231348,-0.172140346964017,-0.388522060994175,0.0427163875463178,-0.0884285271498613,-0.477032814002039,0.0474648449955796,-0.110941815522661,-1.36543001183712,0.971511996352716,0.548739582536509,0.044679358311726,-0.217925485942704,0.735616936231392,-0.0282776007799908,-0.9575058720007,0.340385120356908
37,-2.49716137231552,0.580917142677546,0.392652687323309,0.553225672456886,-0.0125530900864583,0.49853120035079,0.175054272835143,-0.56254026968688,1.03816592041635,-0.0780518393689581,-0.300236372988851,1.06314547279333,-0.102836991095557,0.326883865932301,-0.630220641620802,-0.254845782382564,0.172527264845836,-0.567738053430906,-0.324210994525378,0.446415012076953,0.0170760507703437,-0.905548353215052,-0.302862668847732,-0.411178067917038,-0.195805551637303,1.40800358764379,-0.151938153045867,1.3362991249653,-0.692776025551178,0.98538567615626,0.151361840343181,-0.254003903656321,-0.305282509726421
38,-2.1612657950727,-0.499216583289224,0.693377823193813,0.573267704758086,0.0560929460141383,0.735914372556365,0.409910411421977,-0.664888200525316,0.836305350677303,0.0951199685184777,-0.426498062103988,1.25162841751203,0.0621485958267698,-0.674117816968243,-0.408018329655387,-0.161540262744768,0.122661275871428,-0.212402693968717,-0.565768433002886,0.469350730439377,-0.398024251868478,-0.583039472532753,-0.620269269793204,-0.393566329870392,-1.36923213462097,1.11353630259473,0.927554966940674,0.892183726518398,-0.32612928451835,0.17286943755731,0.0313979560062027,-0.428467983056469,0.0274647370001316
39,-2.32230728146615,-0.340121319380431,0.358315617143002,0.21785761791557,0.124467237306209,0.481516016028394,-0.0330953111459915,-0.552513896674332,0.731743977557529,-0.149159859164315,-0.060447891833726,1.13579809896322,-0.010502978157833,-0.113592303270992,0.0662920863391784,-0.179457350748681,0.0596994435791668,-0.13775271478492,0.00555545429513944,0.268031419442549,-0.30483519483461,-0.538644787388513,-0.357694184607426,-0.268556122761361,-0.645047680654948,1.43352577270502,0.932180531903122,1.11681472173887,-0.458883818923839,0.632206287745373,-0.00537421242106999,-0.0536722994446249,0.184566638233132
40,-2.69006773811708,0.647779849757898,-0.194218737796706,0.421004605230228,-0.0552719522563012,0.462073859564963,0.0684139648545553,-0.745443303420771,1.22846456901551,-0.035368318834839,0.0441972130573435,1.07587765956893,0.123785372496253,-0.242825935899948,-0.164893975523688,-0.171344470469626,0.163008403776037,-0.026207479356904,-0.18654114327606,0.623062199729442,-0.477040161286292,-0.524150286743859,-0.0590218018209487,-0.213298970631487,-0.886414230331552,1.26063334663247,0.992275318163735,0.286430428477998,-1.27955273013079,0.606735446375024,-0.00436545622051175,-0.591360707858046,-0.0636403892763887
41,-1.87045091247159,0.364694147112606,0.170080131802996,0.169322918749621,-0.142655253298609,0.586752727629154,0.20416198994856,-0.394774777679923,0.95616515204706,0.268753771317281,-0.28199207709458,1.0537027339821,0.0961048684771255,-0.210950509546159,-0.347308040876354,-0.606661169223444,0.00181476803459875,-0.268939326399393,-0.37437527163324,0.076533553634979,-0.220796223895837,-0.683713139038404,0.0373482336295822,-0.338846983291853,-0.922806744340444,1.28698930790678,1.65513823306666,0.615804458903484,-0.326294283874746,0.852696511702509,-0.0155558694976207,-0.442389442499189,0.0755202778305747
42,-1.88003723294613,-0.00974819469635143,0.0026463635737632,0.136808018450636,0.00620783836055281,0.380416972678706,0.0819659406399018,-0.313321370505625,0.395885427392145,-0.149597080753669,-0.0885135821940812,0.887265417557268,0.0529007778896126,-0.00760925725580809,0.146876443125293,-0.156776392873334,0.0180110850043357,-0.20291019154679,-0.371069100491097,0.48892898155251,0.121904048965217,-0.251232271338811,-0.0325027835716968,-0.262883164520514,-0.308235536900416,0.503387441228461,-0.0236736550034954,0.570533655929429,-0.392133319031831,0.589029828396982,-0.143161882920882,-0.334784248345536,0.229260105959848
43,-2.27009109277994,-0.806288625005184,-0.0744277427660393,0.37043183088183,-0.186340158958808,0.812217040952005,0.284686434230867,-0.569169825445304,0.89490212972163,0.0438578387206901,-0.34010666236261,1.2254085528453,0.205327611148823,-0.204431812350687,0.128222476404198,-0.0844829157748496,0.0959465074604842,-0.218080165375443,-0.185555223052248,0.270347674521979,-0.223655522810056,-0.706239414982312,-0.348477016920755,-0.317063387465157,-0.125681414222867,1.32175922616894,-0.651040801179656,0.450263132770747,-0.398266146463848,0.970368691265642,-0.222130370896835,-0.148093966966566,-0.435066102162334
44,-2.4652869295482,1.34095092654566,0.254366095365937,0.0732670520266055,-0.0420027747469214,0.435223111864092,0.05327696118182,-0.727382403572267,1.06851372116282,-0.0103286337251042,-0.435762871130095,1.27934740428302,0.207579701951577,0.201993850205259,-0.363092238304711,0.0121755346460543,0.310996790077275,0.0506468604376795,0.118814352758537,0.278819637027129,-0.710207551033122,-0.701844450076614,-0.329706070940174,-0.309806567874162,-0.593953990012739,1.03786504926159,0.339611842780829,0.54704992632662,-1.52404718791002,0.468847400315245,-0.14791195037417,-0.986818000894105,0.0357158768605816
45,-2.33743717727213,0.0782820205940973,0.316724666903358,0.391392366531324,-0.150132270331649,0.624268988834476,0.010492427318329,-0.67802471756155,0.896575553953056,-0.060382090713786,-0.378718972542744,1.21140398806813,-0.257877598068808,0.629883708873843,-0.179414069125745,-0.341982205404606,0.351520071400154,-0.436496998718512,0.0863100522788205,0.130105217997183,-0.283840964742717,-1.00866201510741,-0.279457897620296,-0.267564153409586,-0.51173776999528,1.71464629024388,1.61996217989253,0.912064899193887,-0.468756120627693,0.607224275240594,0.129823862438698,-0.301323947069892,-0.0359590969091469
46,-2.33766605960196,2.07815731610489,-0.237169501550854,0.15106013892997,0.0543068040094166,0.662965055368709,0.0782633554819173,-0.867636116881295,1.08570131482817,-0.10784798322355,0.219982560171202,1.15145399079529,0.0239063980155392,-0.425972266799496,0.0779310679355633,-0.380257305894632,-0.0126843712790173,-0.144293617287479,-0.39793255191361,0.637667837808454,-0.685947201654291,-0.583936977513519,-0.146474277145086,-0.18923664609378,-0.975657192158684,1.30389894313165,0.729713348827234,0.728599074520696,-1.10155808668083,0.137237202563975,0.314960327760312,-0.877409084691368,0.504446235223646
47,-2.04644321326891,0.176197448603388,-0.0511711454629425,0.389341101678768,-0.0376023751493026,0.445097441407145,0.0165955097200226,-0.447317111184751,1.11446383770397,-0.094963032941579,-0.0873151206514838,1.22264751699974,0.150091263784272,-0.239047059938994,-0.00469774815804235,-0.36034439579219,0.0352508983669813,-0.16459672439826,-0.466696640060399,0.089578016625608,-0.369528762572614,-0.839178916021347,-0.21774711517915,-0.0825261244231004,-0.477575153637398,1.34730967930188,-1.06108515423068,0.670388827691801,-0.501365708883205,0.637746150950466,-0.656100986834289,-0.27234147831768,-0.282613265859115
48,-2.20199753848765,-1.27626049188949,0.152630604353934,0.0700042869677058,-0.380569945044378,0.608999903273959,0.00674078913523887,-0.732722860177902,1.28389219325217,0.0343452024140651,-0.251203895093006,1.37670315347768,0.119468015934862,0.137275090792317,-0.430577577698241,-0.476749973051395,0.0901021785678463,-0.32613853598792,-0.0556168051278332,0.298515396740302,-0.37173007366831,-0.968149521426717,-0.415421762065442,-0.279176139827999,0.117725202265409,1.85730223983333,1.74033452652795,1.45555434390845,-0.444929704532908,0.07865286201014,-0.156383039037814,-0.175009889967902,-0.217796911279826
49,-2.43816830055831,0.581746507272638,0.243897196463541,0.362441716615457,0.141787121891329,0.415986446241727,-0.0927767366385987,-0.809720314293674,1.0467503828744,-0.284794079331207,-0.0606189105343849,1.50630501767378,-0.142191125739688,0.23590677277613,-0.263859026780305,-0.160320686274848,0.222195042652449,0.00533940222324238,-0.278234263456037,0.43938223475168,-0.876040796579313,-0.796002514216289,-0.419014232989428,-0.313663857933195,-0.431872248036113,1.56168589992015,1.60372442180414,0.168829071604141,-1.15331784753136,0.583437579317539,0.0417456637273018,-0.272887719716577,0.246738515071262
50,-2.55374150065843,0.0302830284464447,0.611702852760116,-0.0321731898322747,-0.145463616029734,0.655737238542779,0.0300036709845506,-0.866853342660113,0.938890977823599,-0.104955734807702,-0.231474605988563,1.30737788574716,-0.1693802593532,0.0686433857416236,-0.512655524303939,-0.00330719719158128,0.216937777782371,-0.363764561506855,0.204453679367432,0.436230228871352,-0.516446749917381,-0.755085037714381,-0.259769050825263,-0.217111894165917,-0.206426850306147,1.64126428168838,2.25553962584489,1.07425049768983,-0.561387012428576,0.310298668619652,0.0326142234531942,-0.589133668987055,-0.166454660214895
51,-2.65345193744506,0.238255755490086,0.0719522279013326,0.252254490847459,-0.29076230874759,0.438417665996012,0.00690933801603107,-0.571444272468448,1.36168241681575,0.0439614356027633,0.0781041364191718,1.27269290801627,-0.0174668603005672,-0.0679435626012791,-0.359812201057845,-0.383401496343266,0.206518208055358,-0.119469562314999,-0.372560733448346,0.52407635236248,-0.210424144211948,-0.358789795458618,-0.204677234014629,-0.285364464134684,-0.722396073428417,1.74514885361618,2.05087018023311,-0.274409991156156,-0.308981578133625,0.525335045682691,-0.0119234453696923,-0.607411337463055,0.0662846456415626
52,-1.92534994518224,-0.0475832131413056,0.134442954846468,0.161672122249528,0.0535785012517301,0.378181994761585,0.0360667755365032,-0.195002121346777,0.174664795151333,-0.124067807223191,0.0295853668844274,0.644236392003845,-0.0759734668653855,-0.217658161109407,0.103530955595512,-0.170500445041826,0.0761083291399028,-0.233935940369431,0.0151387147747993,0.328345185956439,-0.0469471681809956,-0.440565491576529,0.258239346565114,-0.0664051218384143,-0.355577725242684,0.635019224096292,0.11210103856546,0.824326182378446,-0.220586457634899,0.455625073760981,0.0197984962768667,-0.533256254618917,-0.0249256184736523
53,-3.22611386699619,1.34704419240292,-0.545123703459433,0.870434267732606,0.0133782178555827,0.151853429425678,-0.258219931897039,-0.211637769382142,1.76991217432809,-0.245192383838974,-0.0607734984875999,1.11609263205075,0.251149751147259,0.697784478179923,0.217565098866917,-0.238202185505832,0.0824475128703502,-0.351535799722558,-1.02055715808966,0.890739922201631,-0.0538735286449654,-0.497317935347298,-1.13172005871462,0.0669114647965498,0.0284941669910226,2.17850367428058,1.41083584061396,1.31797021029306,-0.74147039267974,0.393072160182681,-0.155328712032467,-0.504719955931609,0.0389161395390431
54,-2.66357502062156,0.572372619907507,0.260505880325544,0.245169422985917,0.0613125082123559,0.331452140245202,-0.318119434817317,-1.07873696304051,1.28366179635234,-0.237275145693184,-0.544393456236779,1.72968468552426,-0.109969113631793,0.277780442931544,-0.301206343729995,-0.241093130898669,0.196867032000294,-0.00897743847383567,-0.597446707638565,0.418969391830644,-0.532309146550167,-0.819407015801825,-0.195133890789919,-0.369051984829793,-0.558482228478413,1.44765137360736,2.0443089973981,0.709580992384219,0.225629372589576,0.9050662590685,-0.230623784622355,-0.45433477494567,0.0938249656966918
55,-2.67295877179425,1.77335277854627,0.0679498163397036,0.393773910200288,0.0953196217282875,0.483983717384019,-0.00560892923808492,-0.551072557406317,1.35674992702924,-0.0594785200061609,0.24664036779917,1.28501852266939,-0.41179079139856,-0.0980442853607611,-0.267543520678104,-0.401874384953461,-0.0242391502400548,-0.228834079901754,-1.10114511652564,0.6789710990769,-0.79353111591062,-0.505664427427601,-0.492926330026637,0.0420765610234523,0.0384965463173079,1.37834927271007,1.23598037443235,1.11895180215117,-1.57144039674639,0.513845606094132,-0.122311428012436,-0.568181222649023,0.36577632396238
56,-2.30355033986231,0.0390805090423919,0.469024951098405,0.255253820694921,0.112748737035085,0.494308144687761,0.00852710547344516,-0.759209840090111,1.03982349428137,-0.101794603344959,-0.133539066658541,1.63331153013428,-0.0824795368929441,-0.111081786845834,-0.294953248085479,-0.334611574863013,0.0263112243809577,-0.157592677135231,-0.675901758837719,0.373598079936586,0.083394503534046,-0.600734652241556,-0.614791357717466,-0.538608290743684,-0.709172412994034,1.3681096734761,0.434755673321929,0.847048723848965,-0.850413051714999,0.884122281776224,-0.413328861864319,-0.595776128866801,0.604956643056945
57,-2.29726558909065,-0.819354887109531,0.253741230804614,0.355460657729478,-0.326671284366389,0.739572391896879,0.0829042749052075,-0.437505075773164,1.01852761372817,0.0844235453922492,-0.244716420719953,1.39245306538403,-0.104742901842176,-0.18502313635533,-0.0238171903095199,-0.327247354388386,0.193195041873413,-0.337844761468379,-0.377028838546423,0.395248822314077,0.0675249937043585,-1.16061419411154,-0.523037931325432,-0.443022775665802,-1.27644459293394,1.7718457089595,1.91545710575501,1.98956481744296,-1.38587832753213,0.267062751681055,-0.133007982393418,-0.0533649463352687,0.435152882097883
58,-2.1544781670477,-0.747073338438706,0.129358757196427,0.231315089220352,0.0120796965377122,0.657569689532287,0.236749537307653,-0.854471277535223,0.785880176420208,-0.247251456364956,0.281360087805441,1.39444443298032,0.477177903548313,-0.718420920647728,0.218416242037806,-0.243361024687014,0.269962141585605,0.103249238155626,-0.342895165722038,-0.0285281785959358,-0.174201192600141,-0.778704545667819,-0.811536544704134,-0.518670433597112,-0.0482775554329369,1.22747498457557,2.12280364531313,0.755682394118743,-1.23840085305634,1.13832309710265,-0.302274511548332,0.181248982220988,0.46349250749966
59,-2.91318995577112,0.125873250844449,1.00033107085398,0.455761954116996,0.0301570308356795,0.454546008675753,-0.349245771875667,-0.75605692309087,0.984071989579137,-0.252264515616322,-0.114759342927,1.40387852849674,-0.14479160340785,0.0150556310546249,-0.389248042087442,-0.138154681023819,0.892045843835078,-0.163575112221108,0.0432936343320913,0.299900644675031,0.190925930106175,-0.660208654040876,-0.263355970241942,-0.214207841333419,-0.213228633168589,1.78982070063501,0.985799637315967,0.765674650828895,-0.285493087439399,0.661013660626131,-0.0729095457034879,-0.654274717418166,-0.185135697955437
60,-2.1444240127167,1.14322444522167,-0.119640335690529,0.460716248591311,-0.364724557354094,0.505932221672389,-0.0495647628259022,-0.393305451343378,1.15539160644263,-0.0244797236472062,-0.404520213187451,1.29264685650212,-0.109495446868964,0.121450134086911,0.417029825841905,-0.246550171907153,0.349483708627032,-0.0915446573905633,-0.505293665040201,0.148962660939836,0.099050358205599,-1.31725700433821,-0.505971648325635,-0.659755334108465,-0.890982937661974,1.55735204107439,0.464924501823434,1.16974670091344,0.638880664592105,0.473621858592106,0.0520910433468597,-0.322162708977092,0.362594330257713
61,-2.20398675371732,-1.36337324416505,0.0418074567005041,0.233346610650994,-0.371465690425344,0.640608510626324,0.228842894790405,-0.806907309656613,1.05919509364801,0.0113241747201764,-0.133964231828035,1.46647684225482,0.168838126395258,-0.0908163831082764,-0.0120056739748138,-0.394852873993993,0.10267296941641,-0.0236366206614042,-1.16244053498024,-0.050538964798217,-0.341532597077897,-0.846630910099673,-0.586256739972826,-0.1066011432104,0.439509379273441,1.94786368847328,1.90528394678948,1.0603105324178,-0.0994467867284606,0.688693185932865,-0.201331487089598,-0.434622915278992,-0.384713629309983
62,-2.20827186608007,-0.277124165447938,-0.0894155710562998,0.353001307389064,0.0478065869418868,0.600109893758663,-0.102937109035259,-0.573315257386693,0.842386277282598,-0.18494784463915,-0.0393258397811152,1.30863357162298,-0.225443881905573,-0.0525197583112023,0.29474402745172,-0.220506098791722,-0.0721602512021986,-0.293023678658475,-0.356451970412901,0.364277760639975,0.00553912952550628,-0.82854934837753,0.0700295522567526,-0.15285761420471,-0.651372620524325,1.30493116912538,0.612242026316868,0.773956836282116,-0.785238214255461,0.536768866830074,-0.213583754222999,-0.254667754459431,0.134967014707323
63,-2.2943744360694,0.927182590082185,0.25520288786702,0.388261850154061,-0.0760031460071672,0.568000164296144,0.476882986418563,-0.769215696822363,1.1233703867805,-0.0892037539412459,-0.110518925606824,1.30674465083564,-0.0816257762764215,-0.253769550785736,-0.20511687670317,-0.15938743715983,0.0726762241018066,-0.0461805415222499,-0.317898391420379,0.249831536006845,-0.56678626737096,-0.931525186664458,-0.97605471173276,-0.227184605604864,0.0213878767219466,1.57861239942112,1.83752303424425,1.06917074238495,-0.936490195405663,0.529939716298,-0.270540532008878,-0.691251606617541,0.29594267195755
64,-2.05752017172123,0.784915038937889,0.518014319695505,0.183406942459875,0.0397064123691162,0.426155158394882,0.169863927861928,-0.772460124085356,0.873109740474769,-0.207412423331131,-0.067303372680715,1.51034642206378,-0.0209677120203288,-0.0697018470032976,-0.110342415150669,-0.428446896760177,0.180656753335255,-0.0447355008341161,-0.130743582228664,-0.0825603820508722,-0.529981521458349,-0.588152865673589,-0.225493850627747,-0.230365156210107,-0.798746484359811,1.34534861044465,1.68645731670076,0.911394444585748,-0.403337362277532,0.454416704712219,0.150030915467518,-0.617068003923774,-0.045546416415314
65,-2.22715529041366,1.0863925884655,-0.179602715339785,0.375361392832245,-0.0816898698478979,0.706517089302477,0.139001729369149,-0.689875652444033,1.06770452655956,-0.0869964194643568,-0.0381902867064509,1.32137082407582,-0.22919041808079,0.0788690202893133,-0.107333724997116,-0.350516944317721,0.1063482541037,-0.298976934986121,-0.281207036833443,0.24162653307342,-0.525074580421718,-0.880963135447631,-0.194990126956523,-0.197747652898967,-1.1206304576894,1.37220591180541,0.0289444022706485,0.91528996088869,-0.820236591391658,0.862695019333629,-0.125759194044986,-0.323577385272169,-0.101141876058089
66,-1.98720472644272,0.257656404119936,0.165889657122266,0.108910896371192,-0.118301800108462,0.722128811328198,0.197432562027871,-0.742206471035479,1.01244578079586,-0.0816641410445315,0.0943824062984997,1.23396382356266,-0.0120280593967106,-0.0442317191365074,0.0457080543556869,-0.351019491106541,-0.036309494143676,-0.286631858440404,-0.127457453077735,0.256552344727757,-0.36068153553068,-0.596096363672899,-0.336245947414035,-0.0913889278509737,-0.168059543120575,1.64542538999422,2.29517240206812,0.84337777506551,-1.05335448079944,0.191638260680874,-0.43111076546126,-1.1069518972423,-0.180756039942562
67,-2.30066449214375,-0.75411168165474,0.148189681648479,0.726315648260609,-0.0720586864112194,0.577433600143682,0.0297120998961743,-0.432535705059616,1.0235875433476,0.0202450172930535,-0.449597695102984,1.04528514534511,0.219900152436245,0.452016585905562,0.121281959057262,-0.315951399377294,0.258602682656166,-0.397596777600672,-0.50125124023086,0.174270317436563,-0.110725432859184,-0.627395990417961,-0.490855550292607,-0.54093154601572,-0.933052491483907,1.77673561631015,2.20239731248068,0.704765489058635,-0.427021469353692,0.684678251374519,0.154909440911756,-0.578512737699341,0.163984997858986
68,-2.47001229480525,1.14192176413732,-0.0682687515796618,0.113381181121188,-0.109114838083383,0.564347827780703,-0.14133734948902,-0.62684743319606,1.06613047763805,-0.0763054812747358,-0.222536171315758,1.296371223186,0.275142998996081,-0.457688323726525,0.168028720207297,-0.286429369261923,0.323090919105256,-4.01379909024418e-05,-0.159981223763709,0.0814088455622566,-0.464170915308465,-0.769822537907381,0.0374517368618834,-0.119372053488438,-0.676793196481011,1.26655275804203,-0.51086694177221,0.60322097309347,-0.41231390483135,0.536011465355349,-0.372664924863584,-0.150546724639011,0.290918883638854
69,-2.02015969824567,-1.97318960034821,0.146448253627151,0.301127454867651,-0.0773244471228726,0.705123919331539,0.0875573493755767,-0.852852653035474,0.712085753130379,-0.118337997129847,-0.231981650023801,1.40150815481672,0.22923039327472,-0.183997953438699,-0.214104223753194,-0.147871463965572,0.310067187850432,-0.158179222976949,-0.372404281080126,0.0530582122266358,-0.0219804652254616,-1.37816532287006,-0.377083038177276,-0.172691099358653,0.0601942905032931,1.54029141893058,1.50861357373907,0.475576197330582,-1.24866661225576,0.461093318260979,-0.521379574413026,-0.604015488698049,0.330714038145208
70,-2.21338982389532,-1.04973436134554,0.319949013964276,0.563323270384791,0.146835507414644,0.940618998052158,0.25218303654762,-0.706843892082238,0.706567923177429,0.14074256069409,-0.436980160987166,1.0150726017371,-0.233317997068338,0.406716589203394,-0.613686823919431,-0.383009145199089,0.018892338938068,-0.658494020304955,-0.275855461301948,0.454065920941211,-0.164459836110132,-0.178189209450021,-0.5369943672946,-0.155359056568171,-1.36684101729112,1.42473374580869,0.962901320295531,0.0348111871954844,-0.134530162300402,0.64899574920193,-0.140481582212199,-1.14272308791237,0.34015630572419
71,-2.05488146022399,-1.65420862125117,-0.246772039493624,0.570149175119599,0.119438015927476,0.78054256837252,0.274950419376918,-0.712532736163293,0.866632240148553,0.0952810074226442,-0.143735799457835,1.08239499121705,0.442184512896841,-0.458183996983138,-0.185899755312729,-0.507164302432439,-0.147325988362243,-0.263744691546566,-0.516689175979112,0.499085064485303,-0.440700353467978,-0.658523800285197,-0.441011376522396,-0.0287352200332986,-1.87456769565993,1.55353615080694,2.00714949833955,1.04309480702067,-0.433871708960198,0.320077720103271,-0.422145647194477,-1.04956138207618,0.182512862169609
72,-2.04759305639885,0.349930995709975,0.194603469841887,0.148797247496814,-0.00869069099405056,0.406589144270571,0.168262006965718,-0.313427196121474,0.582310752596647,-0.205715286658341,0.0431576083720097,1.17976381403151,0.104339541531935,-0.482349474219869,0.156628402638613,-0.193711187194548,0.0495393806733654,-0.12093277062942,-0.14363694449356,0.335750662113739,-0.123773617651622,-0.16262405186344,0.061988978871037,-0.153065774943679,-0.599747777992558,0.838084022185898,0.633642278787917,0.45982884787672,-0.0932843816680318,0.628686711416603,-0.152948633981288,-0.560481502328475,0.0196867530756244
